split,lesion_id,image,n_lesions_on_image,status,k3_rank,k3_detected,k3_pred_y0,k3_pred_y1,k3_pred_x0,k3_pred_x1,box_iou_k3,cand1_y0,cand1_y1,cand1_x0,cand1_x1,cand1_sum,cand1_area,cand2_y0,cand2_y1,cand2_x0,cand2_x1,cand2_sum,cand2_area,cand3_y0,cand3_y1,cand3_x0,cand3_x1,cand3_sum,cand3_area
train,Mass-Training_P_01232_RIGHT_CC_1,Mass-Training_P_01232_RIGHT_CC,1,ok,1,True,763.0,1110.0,1744.0,2146.0,0.9419856459330144,763,1110,1744,2146,3704.2095471322536,4541,,,,,,,,,,,,
train,Mass-Training_P_01232_RIGHT_MLO_1,Mass-Training_P_01232_RIGHT_MLO,1,ok,1,True,2264.0,2540.0,1776.0,2034.0,0.8901689708141322,2264,2540,1776,2034,1919.1938380002975,2260,,,,,,,,,,,,
train,Mass-Training_P_01233_LEFT_CC_1,Mass-Training_P_01233_LEFT_CC,1,ok,1,True,2791.0,3044.0,1959.0,2204.0,0.8375314861460957,2791,3044,1959,2204,756.9411865770817,956,,,,,,,,,,,,
train,Mass-Training_P_01233_LEFT_MLO_1,Mass-Training_P_01233_LEFT_MLO,1,ok,1,True,4564.0,4832.0,2370.0,2694.0,0.88125,4564,4832,2370,2694,1029.680314719677,1152,,,,,,,,,,,,
train,Mass-Training_P_01237_RIGHT_MLO_1,Mass-Training_P_01237_RIGHT_MLO,1,ok,1,True,1300.0,1443.0,2355.0,2489.0,0.8709677419354839,1300,1443,2355,2489,679.9723680615425,713,3421.0,3545.0,2518.0,2633.0,266.9437591135502,412.0,,,,,,
train,Mass-Training_P_01238_RIGHT_CC_1,Mass-Training_P_01238_RIGHT_CC,1,ok,1,True,2420.0,2733.0,1588.0,1906.0,0.9428211057389111,2420,2733,1588,1906,2693.955056488514,3216,,,,,,,,,,,,
train,Mass-Training_P_01238_RIGHT_MLO_1,Mass-Training_P_01238_RIGHT_MLO,1,ok,1,True,3526.0,3762.0,1465.0,1782.0,0.7458064516129033,3526,3762,1465,1782,972.5023828446865,2314,,,,,,,,,,,,
train,Mass-Training_P_01239_RIGHT_CC_1,Mass-Training_P_01239_RIGHT_CC,1,ok,1,True,2174.0,2448.0,977.0,1260.0,0.8241563055062167,2174,2448,977,1260,2618.1696723401546,2847,,,,,,,,,,,,
train,Mass-Training_P_01241_RIGHT_CC_1,Mass-Training_P_01241_RIGHT_CC,1,ok,1,True,1911.0,2107.0,1820.0,2026.0,0.9296254256526674,1911,2107,1820,2026,985.4168354868889,1124,,,,,,,,,,,,
train,Mass-Training_P_01241_RIGHT_MLO_1,Mass-Training_P_01241_RIGHT_MLO,1,ok,1,True,2713.0,2909.0,1271.0,1467.0,0.9096320346320347,2713,2909,1271,1467,892.3304631710052,1098,,,,,,,,,,,,
train,Mass-Training_P_01243_LEFT_CC_1,Mass-Training_P_01243_LEFT_CC,1,ok,1,True,2061.0,2441.0,288.0,628.0,0.8968390100465572,2061,2441,288,628,2224.403151333332,2631,,,,,,,,,,,,
train,Mass-Training_P_01243_LEFT_MLO_1,Mass-Training_P_01243_LEFT_MLO,1,ok,1,True,2984.0,3321.0,655.0,1031.0,0.9307740717432348,2984,3321,655,1031,1730.3781412541866,2063,,,,,,,,,,,,
train,Mass-Training_P_01248_LEFT_CC_1,Mass-Training_P_01248_LEFT_CC,1,ok,1,True,1591.0,1839.0,131.0,449.0,0.9452054794520548,1591,1839,131,449,2444.617850780487,2570,,,,,,,,,,,,
train,Mass-Training_P_01248_LEFT_MLO_1,Mass-Training_P_01248_LEFT_MLO,1,ok,1,True,2002.0,2300.0,303.0,624.0,0.8777006172839507,2002,2300,303,624,3020.004718929529,3256,,,,,,,,,,,,
train,Mass-Training_P_01250_RIGHT_CC_1,Mass-Training_P_01250_RIGHT_CC,1,ok,1,True,1453.0,1955.0,2711.0,3220.0,0.8902439024390244,1453,1955,2711,3220,3149.9601332247257,3629,,,,,,,,,,,,
train,Mass-Training_P_01250_RIGHT_MLO_1,Mass-Training_P_01250_RIGHT_MLO,1,ok,1,True,2349.0,2863.0,2289.0,2738.0,0.9259259259259259,2349,2863,2289,2738,3262.928866714239,3611,,,,,,,,,,,,
train,Mass-Training_P_01258_LEFT_CC_1,Mass-Training_P_01258_LEFT_CC,1,ok,2,True,1699.0,1941.0,2548.0,2791.0,0.8857142857142857,3847,4161,1270,1563,836.5606889724731,1504,1699.0,1941.0,2548.0,2791.0,640.132117241621,699.0,,,,,,
train,Mass-Training_P_01260_LEFT_MLO_1,Mass-Training_P_01260_LEFT_MLO,1,ok,1,True,410.0,775.0,0.0,318.0,0.8363201911589009,410,775,0,318,3356.724318474531,3978,3458.0,3509.0,1199.0,1259.0,40.830546498298645,91.0,,,,,,
train,Mass-Training_P_01261_LEFT_CC_1,Mass-Training_P_01261_LEFT_CC,1,ok,1,True,876.0,1192.0,686.0,971.0,0.9562289562289562,876,1192,686,971,3061.8469824790955,3256,,,,,,,,,,,,
train,Mass-Training_P_01261_LEFT_MLO_1,Mass-Training_P_01261_LEFT_MLO,1,ok,1,True,2601.0,2913.0,1000.0,1312.0,0.9714285714285714,2601,2913,1000,1312,3016.5577970147133,3201,,,,,,,,,,,,
train,Mass-Training_P_01262_RIGHT_CC_1,Mass-Training_P_01262_RIGHT_CC,2,ok,0,False,,,,,0.0,1554,2051,3769,4081,2260.921635955572,2535,,,,,,,,,,,,
train,Mass-Training_P_01262_RIGHT_CC_2,Mass-Training_P_01262_RIGHT_CC,2,ok,1,True,1554.0,2051.0,3769.0,4081.0,0.7088208820882088,1554,2051,3769,4081,2260.921635955572,2535,,,,,,,,,,,,
train,Mass-Training_P_01262_RIGHT_MLO_1,Mass-Training_P_01262_RIGHT_MLO,1,ok,1,True,2079.0,2903.0,3520.0,4081.0,0.8925619834710744,2079,2903,3520,4081,5314.094607025385,6837,,,,,,,,,,,,
train,Mass-Training_P_01264_LEFT_MLO_1,Mass-Training_P_01264_LEFT_MLO,1,ok,1,True,3117.0,3370.0,2892.0,3151.0,0.8152337858220211,3117,3370,2892,3151,1569.4702298045158,1642,,,,,,,,,,,,
train,Mass-Training_P_01265_RIGHT_CC_1,Mass-Training_P_01265_RIGHT_CC,1,ok,1,True,3967.0,4175.0,2324.0,2569.0,0.9199689199689199,3967,4175,2324,2569,880.9533777236938,916,,,,,,,,,,,,
train,Mass-Training_P_01265_RIGHT_MLO_1,Mass-Training_P_01265_RIGHT_MLO,1,ok,1,True,3592.0,3799.0,2045.0,2291.0,0.7205146533238027,3592,3799,2045,2291,777.3237527012825,919,,,,,,,,,,,,
train,Mass-Training_P_01267_RIGHT_MLO_1,Mass-Training_P_01267_RIGHT_MLO,1,ok,1,True,2987.0,3132.0,488.0,697.0,0.7598214285714285,2987,3132,488,697,622.9634786248207,833,,,,,,,,,,,,
train,Mass-Training_P_01268_RIGHT_CC_1,Mass-Training_P_01268_RIGHT_CC,1,ok,1,True,3058.0,3402.0,1123.0,1534.0,0.8541560428352881,3058,3402,1123,1534,2893.364351809025,3990,,,,,,,,,,,,
train,Mass-Training_P_01268_RIGHT_MLO_1,Mass-Training_P_01268_RIGHT_MLO,1,ok,1,True,3084.0,3388.0,1341.0,1723.0,0.9140759930915371,3084,3388,1341,1723,2612.723685115576,3160,,,,,,,,,,,,
train,Mass-Training_P_01270_LEFT_CC_1,Mass-Training_P_01270_LEFT_CC,1,ok,1,True,1428.0,1594.0,301.0,615.0,0.7142857142857143,1428,1594,301,615,883.6308951377869,939,4341.0,4476.0,1889.0,2010.0,153.19834953546524,308.0,,,,,,
train,Mass-Training_P_01270_LEFT_MLO_1,Mass-Training_P_01270_LEFT_MLO,1,ok,1,True,2478.0,2658.0,870.0,1173.0,0.8617021276595744,2478,2658,870,1173,766.7851703763008,850,,,,,,,,,,,,
train,Mass-Training_P_01270_RIGHT_CC_1,Mass-Training_P_01270_RIGHT_CC,1,ok,1,True,1186.0,2120.0,1933.0,2894.0,0.9663926940639269,1186,2120,1933,2894,14895.082564681768,15587,,,,,,,,,,,,
train,Mass-Training_P_01270_RIGHT_MLO_1,Mass-Training_P_01270_RIGHT_MLO,2,ok,2,True,2885.0,3833.0,831.0,1577.0,0.8941036331149493,1328,2283,1773,2741,14723.987765520811,15509,2885.0,3833.0,831.0,1577.0,8684.434320420027,10843.0,,,,,,
train,Mass-Training_P_01270_RIGHT_MLO_2,Mass-Training_P_01270_RIGHT_MLO,2,ok,1,True,1328.0,2283.0,1773.0,2741.0,0.847270771712826,1328,2283,1773,2741,14723.987765520811,15509,2885.0,3833.0,831.0,1577.0,8684.434320420027,10843.0,,,,,,
train,Mass-Training_P_01273_RIGHT_CC_1,Mass-Training_P_01273_RIGHT_CC,3,ok,1,True,1193.0,1498.0,3053.0,3389.0,0.8722707423580786,1193,1498,3053,3389,1540.9440137147903,1700,3459.0,3707.0,3186.0,3548.0,1046.6784436106682,1381.0,,,,,,
train,Mass-Training_P_01273_RIGHT_CC_2,Mass-Training_P_01273_RIGHT_CC,3,ok,2,True,3459.0,3707.0,3186.0,3548.0,0.3654223968565815,1193,1498,3053,3389,1540.9440137147903,1700,3459.0,3707.0,3186.0,3548.0,1046.6784436106682,1381.0,,,,,,
train,Mass-Training_P_01273_RIGHT_CC_3,Mass-Training_P_01273_RIGHT_CC,3,ok,0,False,,,,,0.0,1193,1498,3053,3389,1540.9440137147903,1700,3459.0,3707.0,3186.0,3548.0,1046.6784436106682,1381.0,,,,,,
train,Mass-Training_P_01273_RIGHT_MLO_1,Mass-Training_P_01273_RIGHT_MLO,3,ok,2,True,1803.0,1967.0,2954.0,3133.0,0.6724137931034483,2668,2911,3133,3462,759.0171441435814,1023,1803.0,1967.0,2954.0,3133.0,205.97709161043167,422.0,,,,,,
train,Mass-Training_P_01273_RIGHT_MLO_2,Mass-Training_P_01273_RIGHT_MLO,3,ok,0,False,,,,,0.0,2668,2911,3133,3462,759.0171441435814,1023,1803.0,1967.0,2954.0,3133.0,205.97709161043167,422.0,,,,,,
train,Mass-Training_P_01273_RIGHT_MLO_3,Mass-Training_P_01273_RIGHT_MLO,3,ok,1,True,2668.0,2911.0,3133.0,3462.0,0.913216108905275,2668,2911,3133,3462,759.0171441435814,1023,1803.0,1967.0,2954.0,3133.0,205.97709161043167,422.0,,,,,,
train,Mass-Training_P_01280_RIGHT_CC_1,Mass-Training_P_01280_RIGHT_CC,1,ok,1,True,2777.0,2914.0,2468.0,2699.0,0.9310344827586207,2777,2914,2468,2699,829.7865138053894,866,,,,,,,,,,,,
train,Mass-Training_P_01280_RIGHT_MLO_1,Mass-Training_P_01280_RIGHT_MLO,1,ok,1,True,2499.0,2674.0,2345.0,2547.0,0.9020408163265307,2499,2674,2345,2547,900.0906421840191,951,,,,,,,,,,,,
train,Mass-Training_P_01281_RIGHT_MLO_1,Mass-Training_P_01281_RIGHT_MLO,1,ok,1,True,3707.0,3863.0,1077.0,1312.0,0.8,3707,3863,1077,1312,599.7563651204109,661,,,,,,,,,,,,
train,Mass-Training_P_01285_RIGHT_CC_1,Mass-Training_P_01285_RIGHT_CC,1,ok,1,True,2602.0,2873.0,1652.0,1919.0,0.8876529477196885,2602,2873,1652,1919,1926.2069590389729,2123,,,,,,,,,,,,
train,Mass-Training_P_01285_RIGHT_MLO_1,Mass-Training_P_01285_RIGHT_MLO,1,ok,1,True,3836.0,4142.0,2022.0,2343.0,0.8217391304347826,3836,4142,2022,2343,2194.6701174378395,2589,,,,,,,,,,,,
train,Mass-Training_P_01290_RIGHT_CC_1,Mass-Training_P_01290_RIGHT_CC,1,ok,1,True,1102.0,1459.0,2496.0,2815.0,0.8932835820895523,1102,1459,2496,2815,2524.07439160347,2719,,,,,,,,,,,,
train,Mass-Training_P_01297_LEFT_CC_1,Mass-Training_P_01297_LEFT_CC,1,ok,1,True,2109.0,2477.0,1028.0,1396.0,0.9143445218492717,2109,2477,1028,1396,3736.7519755661488,4159,,,,,,,,,,,,
train,Mass-Training_P_01297_LEFT_MLO_1,Mass-Training_P_01297_LEFT_MLO,1,ok,1,True,3017.0,3441.0,1190.0,1566.0,0.8747387487808277,3017,3441,1190,1566,4203.10201844573,4888,916.0,1022.0,530.0,641.0,165.70010274648666,389.0,,,,,,
train,Mass-Training_P_01299_LEFT_MLO_1,Mass-Training_P_01299_LEFT_MLO,1,ok,1,True,3529.0,3939.0,2570.0,2912.0,0.9655585504642108,3529,3939,2570,2912,1981.3103719353676,2194,,,,,,,,,,,,
train,Mass-Training_P_01301_RIGHT_CC_1,Mass-Training_P_01301_RIGHT_CC,1,ok,1,True,1032.0,1259.0,45.0,272.0,0.7058344640434193,1032,1259,45,272,1039.5099830925465,2001,,,,,,,,,,,,
train,Mass-Training_P_01301_RIGHT_MLO_1,Mass-Training_P_01301_RIGHT_MLO,1,ok,1,True,2177.0,2429.0,139.0,386.0,0.8506787330316742,2177,2429,139,386,1424.6832122206688,1584,,,,,,,,,,,,
train,Mass-Training_P_01302_RIGHT_CC_1,Mass-Training_P_01302_RIGHT_CC,1,ok,1,True,1590.0,1860.0,2072.0,2347.0,0.890625,1590,1860,2072,2347,2022.334645241499,2129,,,,,,,,,,,,
train,Mass-Training_P_01302_RIGHT_MLO_1,Mass-Training_P_01302_RIGHT_MLO,1,ok,1,True,2280.0,2578.0,1566.0,1865.0,0.9396306818181818,2280,2578,1566,1865,2416.98750936985,2543,,,,,,,,,,,,
train,Mass-Training_P_01304_RIGHT_CC_1,Mass-Training_P_01304_RIGHT_CC,1,ok,1,True,2003.0,2289.0,1641.0,1962.0,0.9226618705035972,2003,2289,1641,1962,1839.549052298069,2189,,,,,,,,,,,,
train,Mass-Training_P_01304_RIGHT_MLO_1,Mass-Training_P_01304_RIGHT_MLO,1,ok,1,True,2594.0,2865.0,1509.0,1825.0,0.8224668360146768,2594,2865,1509,1825,2121.738752067089,2438,,,,,,,,,,,,
train,Mass-Training_P_01312_LEFT_CC_1,Mass-Training_P_01312_LEFT_CC,1,ok,1,True,1795.0,2095.0,541.0,846.0,0.9424552429667519,1795,2095,541,846,2647.207177132368,3180,,,,,,,,,,,,
train,Mass-Training_P_01325_RIGHT_MLO_1,Mass-Training_P_01325_RIGHT_MLO,1,ok,1,True,3704.0,4001.0,448.0,798.0,0.8986960882647944,3704,4001,448,798,2077.3432671129704,2524,2604.0,2841.0,1709.0,1957.0,882.7337673306465,1564.0,,,,,,
train,Mass-Training_P_01327_LEFT_MLO_1,Mass-Training_P_01327_LEFT_MLO,1,ok,1,True,2933.0,3196.0,1850.0,2193.0,0.8718861209964412,2933,3196,1850,2193,2293.5902942717075,2401,,,,,,,,,,,,
train,Mass-Training_P_01328_LEFT_CC_1,Mass-Training_P_01328_LEFT_CC,1,ok,1,True,2392.0,2688.0,196.0,550.0,0.7896077432501274,2392,2688,196,550,2257.537545144558,2490,,,,,,,,,,,,
train,Mass-Training_P_01328_LEFT_MLO_1,Mass-Training_P_01328_LEFT_MLO,1,ok,1,True,3838.0,4084.0,512.0,862.0,0.8168168168168168,3838,4084,512,862,1902.6050932109356,2187,,,,,,,,,,,,
train,Mass-Training_P_01340_LEFT_CC_1,Mass-Training_P_01340_LEFT_CC,1,ok,1,True,2066.0,2272.0,1827.0,2019.0,0.9666666666666667,2066,2272,1827,2019,587.6940298974514,666,1574.0,1681.0,3567.0,3700.0,137.82425102591515,264.0,,,,,,
train,Mass-Training_P_01349_LEFT_MLO_1,Mass-Training_P_01349_LEFT_MLO,1,ok,1,True,3235.0,3461.0,1341.0,1568.0,0.8892592592592593,3235,3461,1341,1568,1643.7372058928013,1803,,,,,,,,,,,,
train,Mass-Training_P_01354_RIGHT_MLO_1,Mass-Training_P_01354_RIGHT_MLO,1,ok,1,True,1831.0,2103.0,879.0,1131.0,0.7355263157894737,1831,2103,879,1131,1653.3158482909203,1971,,,,,,,,,,,,
train,Mass-Training_P_01355_LEFT_MLO_1,Mass-Training_P_01355_LEFT_MLO,1,ok,1,True,3556.0,3912.0,2120.0,2516.0,0.7491166077738516,3556,3912,2120,2516,1782.3008528649807,2090,,,,,,,,,,,,
train,Mass-Training_P_01356_LEFT_CC_1,Mass-Training_P_01356_LEFT_CC,1,ok,1,True,2188.0,2787.0,1305.0,1923.0,0.9409900990099009,2188,2787,1305,1923,5751.867733925581,6250,,,,,,,,,,,,
train,Mass-Training_P_01356_LEFT_MLO_1,Mass-Training_P_01356_LEFT_MLO,1,ok,1,True,3355.0,3934.0,1048.0,1599.0,0.9075439591605219,3355,3934,1048,1599,4283.641171097755,4691,,,,,,,,,,,,
train,Mass-Training_P_01357_LEFT_MLO_1,Mass-Training_P_01357_LEFT_MLO,1,ok,1,True,669.0,950.0,339.0,562.0,0.8332331730769231,669,950,339,562,1709.2944878041744,1842,,,,,,,,,,,,
train,Mass-Training_P_01360_LEFT_CC_1,Mass-Training_P_01360_LEFT_CC,1,ok,1,True,3420.0,3718.0,2059.0,2384.0,0.9027420736932305,3420,3718,2059,2384,1144.2864208519459,1292,1619.0,1883.0,2438.0,2689.0,482.32241001725197,1026.0,,,,,,
train,Mass-Training_P_01360_LEFT_MLO_1,Mass-Training_P_01360_LEFT_MLO,1,ok,1,True,4892.0,5259.0,1947.0,2270.0,0.638199411022297,4892,5259,1947,2270,1215.455641567707,1561,,,,,,,,,,,,
train,Mass-Training_P_01362_LEFT_MLO_1,Mass-Training_P_01362_LEFT_MLO,1,ok,1,True,3179.0,3501.0,2349.0,2671.0,0.8609047940580689,3179,3501,2349,2671,1838.141866594553,1959,,,,,,,,,,,,
train,Mass-Training_P_01363_RIGHT_CC_1,Mass-Training_P_01363_RIGHT_CC,1,ok,1,True,2981.0,3342.0,1490.0,1872.0,0.9731359649122807,2981,3342,1490,1872,3509.1914613246918,3633,,,,,,,,,,,,
train,Mass-Training_P_01363_RIGHT_MLO_1,Mass-Training_P_01363_RIGHT_MLO,1,ok,1,True,3677.0,3970.0,1648.0,2014.0,0.9293478260869565,3677,3970,1648,2014,2624.8822551369667,2784,,,,,,,,,,,,
train,Mass-Training_P_01364_LEFT_CC_1,Mass-Training_P_01364_LEFT_CC,1,ok,1,True,3176.0,3766.0,1015.0,1741.0,0.9228596091972063,3176,3766,1015,1741,7942.131871521473,8456,,,,,,,,,,,,
train,Mass-Training_P_01364_LEFT_MLO_1,Mass-Training_P_01364_LEFT_MLO,1,ok,1,True,3621.0,4113.0,1580.0,2103.0,0.9520390580126364,3621,4113,1580,2103,4327.965258270502,4606,,,,,,,,,,,,
train,Mass-Training_P_01367_LEFT_MLO_1,Mass-Training_P_01367_LEFT_MLO,1,ok,1,True,3073.0,3422.0,1469.0,1818.0,0.9636363636363636,3073,3422,1469,1818,1282.4168420135975,1606,,,,,,,,,,,,
train,Mass-Training_P_01374_RIGHT_CC_1,Mass-Training_P_01374_RIGHT_CC,1,ok,1,True,2497.0,2909.0,2302.0,2617.0,0.859375,2497,2909,2302,2617,2270.7527040839195,2639,,,,,,,,,,,,
train,Mass-Training_P_01374_RIGHT_MLO_1,Mass-Training_P_01374_RIGHT_MLO,1,ok,1,True,2905.0,3185.0,1864.0,2179.0,0.8254716981132075,2905,3185,1864,2179,1789.2282412350178,1973,,,,,,,,,,,,
train,Mass-Training_P_01379_LEFT_CC_1,Mass-Training_P_01379_LEFT_CC,1,ok,1,True,1104.0,1336.0,2047.0,2254.0,0.7636363636363637,1104,1336,2047,2254,901.0038347542286,1264,,,,,,,,,,,,
train,Mass-Training_P_01379_LEFT_MLO_1,Mass-Training_P_01379_LEFT_MLO,1,ok,1,True,1803.0,2127.0,1441.0,1723.0,0.8737316798196166,1803,2127,1441,1723,1823.0289082825184,2270,,,,,,,,,,,,
train,Mass-Training_P_01382_LEFT_CC_1,Mass-Training_P_01382_LEFT_CC,1,ok,1,True,1605.0,1863.0,72.0,325.0,0.8982725527831094,1605,1863,72,325,1639.6337083876133,1749,,,,,,,,,,,,
train,Mass-Training_P_01382_LEFT_MLO_1,Mass-Training_P_01382_LEFT_MLO,1,ok,1,True,2671.0,2924.0,317.0,527.0,0.8347826086956521,2671,2924,317,527,1364.762070596218,1439,,,,,,,,,,,,
train,Mass-Training_P_01383_LEFT_CC_1,Mass-Training_P_01383_LEFT_CC,1,ok,1,True,2135.0,2466.0,0.0,281.0,0.8606986899563319,2135,2466,0,281,3097.9945049881935,3454,,,,,,,,,,,,
train,Mass-Training_P_01383_LEFT_MLO_1,Mass-Training_P_01383_LEFT_MLO,1,ok,1,True,2981.0,3386.0,28.0,450.0,0.8621875,2981,3386,28,450,5308.716195106506,5660,,,,,,,,,,,,
train,Mass-Training_P_01388_LEFT_CC_1,Mass-Training_P_01388_LEFT_CC,1,ok,1,True,1288.0,1583.0,765.0,1102.0,0.8774928774928775,1288,1583,765,1102,2259.922957330942,2664,,,,,,,,,,,,
train,Mass-Training_P_01388_LEFT_MLO_1,Mass-Training_P_01388_LEFT_MLO,1,ok,1,True,2546.0,2800.0,1734.0,2021.0,0.8333333333333334,2546,2800,1734,2021,1454.562486320734,1642,,,,,,,,,,,,
train,Mass-Training_P_01389_RIGHT_CC_1,Mass-Training_P_01389_RIGHT_CC,1,ok,1,True,1407.0,1641.0,2080.0,2329.0,0.8374468085106384,1407,1641,2080,2329,1347.3259607553482,1486,,,,,,,,,,,,
train,Mass-Training_P_01389_RIGHT_MLO_1,Mass-Training_P_01389_RIGHT_MLO,1,ok,1,True,2194.0,2467.0,1436.0,1719.0,0.9160860345349894,2194,2467,1436,1719,2058.2203826606274,2294,,,,,,,,,,,,
train,Mass-Training_P_01391_LEFT_CC_1,Mass-Training_P_01391_LEFT_CC,1,ok,1,True,1945.0,2430.0,1525.0,1983.0,0.8480142001331262,1945,2430,1525,1983,4426.833296865225,5162,,,,,,,,,,,,
train,Mass-Training_P_01394_LEFT_CC_1,Mass-Training_P_01394_LEFT_CC,2,ok,1,True,2766.0,3270.0,1002.0,1468.0,0.7585185185185185,2766,3270,1002,1468,3588.6646860539913,4203,3440.0,3818.0,2205.0,2633.0,2515.5705992877483,2717.0,,,,,,
train,Mass-Training_P_01394_LEFT_CC_2,Mass-Training_P_01394_LEFT_CC,2,ok,2,True,3440.0,3818.0,2205.0,2633.0,0.9181636726546906,2766,3270,1002,1468,3588.6646860539913,4203,3440.0,3818.0,2205.0,2633.0,2515.5705992877483,2717.0,,,,,,
train,Mass-Training_P_01394_LEFT_MLO_1,Mass-Training_P_01394_LEFT_MLO,2,ok,1,True,3901.0,4374.0,811.0,1284.0,0.5987617034128662,3901,4374,811,1284,3691.3149257600307,4653,4510.0,4919.0,1995.0,2527.0,2982.5843328237534,3915.0,,,,,,
train,Mass-Training_P_01394_LEFT_MLO_2,Mass-Training_P_01394_LEFT_MLO,2,ok,2,True,4510.0,4919.0,1995.0,2527.0,0.7441895792192009,3901,4374,811,1284,3691.3149257600307,4653,4510.0,4919.0,1995.0,2527.0,2982.5843328237534,3915.0,,,,,,
train,Mass-Training_P_01394_RIGHT_CC_1,Mass-Training_P_01394_RIGHT_CC,1,ok,1,True,2553.0,3005.0,1513.0,1938.0,0.787899388171312,2553,3005,1513,1938,2361.4355772435665,2879,,,,,,,,,,,,
train,Mass-Training_P_01394_RIGHT_MLO_1,Mass-Training_P_01394_RIGHT_MLO,1,ok,1,True,3366.0,3813.0,2044.0,2526.0,0.9287766520489944,3366,3813,2044,2526,3940.9117026627064,4218,,,,,,,,,,,,
train,Mass-Training_P_01398_LEFT_CC_1,Mass-Training_P_01398_LEFT_CC,1,ok,1,True,3250.0,3526.0,81.0,303.0,0.7524752475247525,3250,3526,81,303,1376.7010780572891,1553,,,,,,,,,,,,
train,Mass-Training_P_01398_LEFT_MLO_1,Mass-Training_P_01398_LEFT_MLO,1,ok,1,True,2738.0,2959.0,94.0,377.0,0.5894020969113063,2738,2959,94,377,580.5552175939083,1383,,,,,,,,,,,,
train,Mass-Training_P_01402_RIGHT_MLO_1,Mass-Training_P_01402_RIGHT_MLO,1,ok,1,True,2957.0,3227.0,1205.0,1538.0,0.7247474747474747,2957,3227,1205,1538,1277.8916634619236,1570,,,,,,,,,,,,
train,Mass-Training_P_01405_RIGHT_CC_1,Mass-Training_P_01405_RIGHT_CC,1,ok,1,True,1624.0,1876.0,1745.0,2099.0,1.0,1624,1876,1745,2099,2613.6072111427784,2818,,,,,,,,,,,,
train,Mass-Training_P_01405_RIGHT_MLO_1,Mass-Training_P_01405_RIGHT_MLO,1,ok,1,True,2416.0,2727.0,1648.0,1886.0,0.9291023441966838,2416,2727,1648,1886,2058.122467517853,2189,,,,,,,,,,,,
train,Mass-Training_P_01406_LEFT_MLO_1,Mass-Training_P_01406_LEFT_MLO,1,ok,1,True,2546.0,3066.0,406.0,921.0,0.8196179279941219,2546,3066,406,921,5560.127001136541,6784,,,,,,,,,,,,
train,Mass-Training_P_01411_RIGHT_MLO_1,Mass-Training_P_01411_RIGHT_MLO,1,ok,1,True,1344.0,1611.0,2140.0,2393.0,0.9338794616734932,1344,1611,2140,2393,1950.9024250805378,2150,,,,,,,,,,,,
train,Mass-Training_P_01412_LEFT_CC_1,Mass-Training_P_01412_LEFT_CC,1,ok,1,True,2213.0,2402.0,864.0,1122.0,0.9459459459459459,2213,2402,864,1122,809.2783620655537,864,,,,,,,,,,,,
train,Mass-Training_P_01412_LEFT_MLO_1,Mass-Training_P_01412_LEFT_MLO,1,ok,1,True,2805.0,3034.0,1495.0,1756.0,0.8669724770642202,2805,3034,1495,1756,1025.269913971424,1086,,,,,,,,,,,,
train,Mass-Training_P_01413_RIGHT_CC_1,Mass-Training_P_01413_RIGHT_CC,1,ok,1,True,2547.0,2848.0,199.0,602.0,0.7256748273697426,2547,2848,199,602,1989.9697203338146,2184,,,,,,,,,,,,
train,Mass-Training_P_01413_RIGHT_MLO_1,Mass-Training_P_01413_RIGHT_MLO,1,ok,1,True,4235.0,4723.0,195.0,755.0,0.8427547770700637,4235,4723,195,755,3333.5565110147,4527,,,,,,,,,,,,
train,Mass-Training_P_01417_RIGHT_MLO_1,Mass-Training_P_01417_RIGHT_MLO,1,ok,1,True,3436.0,3966.0,1203.0,1758.0,0.8963938179736691,3436,3966,1203,1758,3789.1574662923813,4941,2072.0,2245.0,765.0,901.0,215.84870812296867,402.0,,,,,,
train,Mass-Training_P_01418_RIGHT_CC_1,Mass-Training_P_01418_RIGHT_CC,1,ok,1,True,1151.0,1448.0,2658.0,2955.0,0.9177641205736026,1151,1448,2658,2955,2251.2847043275833,2458,,,,,,,,,,,,
train,Mass-Training_P_01418_RIGHT_MLO_1,Mass-Training_P_01418_RIGHT_MLO,1,ok,1,True,1901.0,2311.0,2342.0,2782.0,0.8043020808978256,1901,2311,2342,2782,4198.01003280282,4850,,,,,,,,,,,,
train,Mass-Training_P_01423_RIGHT_CC_1,Mass-Training_P_01423_RIGHT_CC,1,ok,1,True,2632.0,2817.0,2319.0,2560.0,0.9020979020979021,2632,2817,2319,2560,1038.922849535942,1081,,,,,,,,,,,,
train,Mass-Training_P_01423_RIGHT_MLO_1,Mass-Training_P_01423_RIGHT_MLO,1,ok,1,True,3961.0,4162.0,2614.0,2827.0,0.9466374269005848,3961,4162,2614,2827,963.0739284157753,1006,,,,,,,,,,,,
train,Mass-Training_P_01426_RIGHT_CC_1,Mass-Training_P_01426_RIGHT_CC,1,ok,1,True,1432.0,1713.0,1652.0,1924.0,0.7007024586051179,1432,1713,1652,1924,2432.2793413996696,2864,,,,,,,,,,,,
train,Mass-Training_P_01426_RIGHT_MLO_1,Mass-Training_P_01426_RIGHT_MLO,1,ok,1,True,2990.0,3302.0,1557.0,1854.0,0.8810281517747858,2990,3302,1557,1854,2549.568510890007,2748,1344.0,1463.0,2390.0,2509.0,221.49876376986504,469.0,,,,,,
