lesion_id,status,n_comp,n_specks,largest_frac,raw_area,lcc_area,area_ratio,box_iou
Mass-Training_P_00731_RIGHT_CC_1,ok,27,26,0.9995809350079499,123132,123132,1.0,1.0
Mass-Training_P_00732_LEFT_CC_1,ok,28,27,0.9998872447253746,465423,465423,1.0,1.0
Mass-Training_P_00734_RIGHT_MLO_1,ok,4,3,0.9998067165982121,61425,61425,1.0,1.0
Mass-Training_P_00733_RIGHT_CC_1,ok,10,9,0.9998362553947999,131010,131010,1.0,1.0
Mass-Training_P_00733_RIGHT_MLO_1,ok,4,3,0.9999395039322444,72731,72731,1.0,1.0
Mass-Training_P_00731_RIGHT_MLO_1,ok,18,17,0.9996718322698268,126025,125670,1.002824858757062,0.9971830985915493
Mass-Training_P_00737_LEFT_MLO_1,ok,47,46,0.9998551770898934,625645,624848,1.0012755102040816,0.9987261146496815
Mass-Training_P_00739_LEFT_CC_1,ok,8,7,0.9996950522223069,42228,42228,1.0,1.0
Mass-Training_P_00737_LEFT_CC_1,ok,4,3,0.9999663063316019,271320,271320,1.0,1.0
Mass-Training_P_00739_LEFT_MLO_1,ok,16,15,0.9993876769996173,45045,44583,1.0103626943005182,0.9897435897435898
Mass-Training_P_00753_RIGHT_MLO_1,ok,10,9,0.9998336660013307,105600,105600,1.0,1.0
Mass-Training_P_00746_LEFT_CC_1,ok,10,9,0.9997977755308393,92536,92536,1.0,1.0
Mass-Training_P_00747_LEFT_MLO_1,ok,10,9,0.9998473826117923,95550,95550,1.0,1.0
Mass-Training_P_00747_LEFT_CC_1,ok,17,16,0.9995014955134596,66443,66443,1.0,1.0
Mass-Training_P_00753_RIGHT_CC_1,ok,3,1,0.9998049570905599,105228,105228,1.0,1.0
Mass-Training_P_00754_LEFT_CC_1,ok,6,5,0.9995628096764791,38948,38948,1.0,1.0
Mass-Training_P_00746_LEFT_MLO_1,ok,8,7,0.9998266788516686,91035,91035,1.0,1.0
Mass-Training_P_00742_LEFT_CC_1,ok,16,15,0.9994404358710057,52122,52122,1.0,1.0
Mass-Training_P_00742_LEFT_MLO_1,ok,5,4,0.9998257232485186,41160,41160,1.0,1.0
Mass-Training_P_00775_LEFT_CC_1,ok,53,52,0.9996468006763767,358146,358146,1.0,1.0
Mass-Training_P_00765_RIGHT_CC_1,ok,3,2,0.9993334320841357,20448,20448,1.0,1.0
Mass-Training_P_00765_RIGHT_MLO_1,ok,5,4,0.9984494120687427,12744,12744,1.0,1.0
Mass-Training_P_00754_LEFT_MLO_1,ok,6,5,0.9996360026472535,47250,47250,1.0,1.0
Mass-Training_P_00764_RIGHT_MLO_1,ok,16,15,0.9995235322145164,60945,60945,1.0,1.0
Mass-Training_P_00775_LEFT_MLO_1,ok,39,38,0.9998357233102649,501032,501032,1.0,1.0
Mass-Training_P_00776_RIGHT_CC_1,ok,4,3,0.9999194479499504,69250,69250,1.0,1.0
Mass-Training_P_00776_RIGHT_MLO_1,ok,5,4,0.9998450333178367,45747,45747,1.0,1.0
Mass-Training_P_00770_RIGHT_CC_1,ok,7,6,0.9996759428039049,37206,37206,1.0,1.0
Mass-Training_P_00764_RIGHT_CC_1,ok,9,8,0.9998230491165095,125849,125849,1.0,1.0
Mass-Training_P_00781_RIGHT_MLO_1,ok,25,24,0.9997922476911164,248136,248136,1.0,1.0
Mass-Training_P_00778_RIGHT_CC_1,ok,1,0,1.0,57456,57456,1.0,1.0
Mass-Training_P_00781_RIGHT_CC_1,ok,19,18,0.999888521008216,259424,259424,1.0,1.0
Mass-Training_P_00778_RIGHT_MLO_1,ok,16,15,0.9996284553651045,72240,72240,1.0,1.0
Mass-Training_P_00778_RIGHT_CC_2,ok,9,8,0.9993590839172791,42693,42693,1.0,1.0
Mass-Training_P_00779_LEFT_CC_1,ok,18,17,0.999823285337631,215787,215787,1.0,1.0
Mass-Training_P_00778_RIGHT_MLO_2,ok,3,2,0.9996083039561301,11397,11397,1.0,1.0
Mass-Training_P_00779_LEFT_MLO_1,ok,12,11,0.9998828006933265,234972,234972,1.0,1.0
Mass-Training_P_00782_RIGHT_CC_1,ok,21,20,0.9997857501699223,221364,221364,1.0,1.0
Mass-Training_P_00797_LEFT_MLO_2,ok,14,13,0.9998606170020709,223329,223329,1.0,1.0
Mass-Training_P_00798_RIGHT_MLO_1,ok,17,16,0.9998693692712982,321250,321250,1.0,1.0
Mass-Training_P_00797_LEFT_CC_1,ok,13,12,0.9995265283386715,56048,55800,1.0044444444444445,0.995575221238938
Mass-Training_P_00794_LEFT_CC_1,ok,17,16,0.9997729561114292,154842,154842,1.0,1.0
Mass-Training_P_00797_LEFT_CC_2,ok,18,17,0.9997778559395768,177704,177704,1.0,1.0
Mass-Training_P_00794_LEFT_MLO_1,ok,10,9,0.9998897906021441,134946,134946,1.0,1.0
Mass-Training_P_00797_LEFT_MLO_1,ok,10,9,0.9997561669443654,74807,74807,1.0,1.0
Mass-Training_P_00797_RIGHT_CC_1,ok,20,19,0.9995476629251131,92976,92976,1.0,1.0
Mass-Training_P_00798_RIGHT_CC_1,ok,17,16,0.9998231592386359,383898,383898,1.0,1.0
Mass-Training_P_00797_RIGHT_MLO_1,ok,13,12,0.9997857267212171,112518,112518,1.0,1.0
Mass-Training_P_00802_LEFT_MLO_3,ok,8,7,0.9999487270504249,326096,326096,1.0,1.0
Mass-Training_P_00802_LEFT_MLO_1,ok,4,3,0.999986629094422,421200,421200,1.0,1.0
Mass-Training_P_00814_LEFT_CC_1,ok,13,12,0.9998640417663693,162816,162816,1.0,1.0
Mass-Training_P_00814_LEFT_MLO_1,ok,21,20,0.9998056365403304,164418,164418,1.0,1.0
Mass-Training_P_00802_LEFT_MLO_2,ok,7,6,0.9999607661584576,326952,326952,1.0,1.0
Mass-Training_P_00802_LEFT_CC_1,ok,34,33,0.9999273981024644,998637,998637,1.0,1.0
Mass-Training_P_00801_LEFT_CC_1,ok,4,3,0.9999308425111084,95680,95680,1.0,1.0
Mass-Training_P_00810_RIGHT_MLO_1,ok,6,5,0.9996260284218399,27216,27216,1.0,1.0
Mass-Training_P_00803_LEFT_CC_1,ok,16,15,0.9997108834318137,75946,75946,1.0,1.0
Mass-Training_P_00801_LEFT_MLO_1,ok,6,5,0.9998240808222965,66564,66564,1.0,1.0
Mass-Training_P_00818_RIGHT_CC_1,ok,7,6,0.9998243341165104,76380,76380,1.0,1.0
Mass-Training_P_00823_RIGHT_CC_1,ok,11,10,0.9995029644619591,50745,50745,1.0,1.0
Mass-Training_P_00818_RIGHT_MLO_1,ok,5,4,0.9997248400632868,76250,76250,1.0,1.0
Mass-Training_P_00823_RIGHT_MLO_1,ok,6,5,0.9996724073380756,32538,32538,1.0,1.0
Mass-Training_P_00816_RIGHT_MLO_1,ok,8,7,0.9998006677629939,69920,69920,1.0,1.0
Mass-Training_P_00816_RIGHT_CC_1,ok,6,5,0.9998681984930694,76230,76230,1.0,1.0
Mass-Training_P_00815_LEFT_MLO_1,ok,21,20,0.9997781304934037,308692,307344,1.0043859649122806,0.9956331877729258
Mass-Training_P_00815_LEFT_CC_1,ok,12,11,0.9998204748440375,158368,158368,1.0,1.0
Mass-Training_P_00826_LEFT_CC_1,ok,5,4,0.9995900679315999,60320,60320,1.0,1.0
Mass-Training_P_00826_LEFT_MLO_1,ok,5,3,0.9970958904109589,66240,65520,1.010989010989011,0.9891304347826086
Mass-Training_P_00836_LEFT_MLO_1,ok,20,19,0.9994532211134761,88088,88088,1.0,1.0
Mass-Training_P_00836_LEFT_CC_1,ok,17,16,0.999558749369642,77740,77740,1.0,1.0
Mass-Training_P_00844_RIGHT_CC_1,ok,15,14,0.9992564553197242,44576,44576,1.0,1.0
Mass-Training_P_00828_LEFT_CC_1,ok,5,4,0.999955658034764,161588,161588,1.0,1.0
Mass-Training_P_00841_RIGHT_MLO_1,ok,18,17,0.9996527653052671,157662,157662,1.0,1.0
Mass-Training_P_00831_RIGHT_MLO_1,ok,16,15,0.9999095172746603,359268,359268,1.0,1.0
Mass-Training_P_00844_RIGHT_MLO_1,ok,6,5,0.9998125535561269,56840,56840,1.0,1.0
Mass-Training_P_00829_LEFT_MLO_1,ok,17,16,0.9995654063450674,96074,96074,1.0,1.0
Mass-Training_P_00829_LEFT_CC_1,ok,10,9,0.9998438638492766,82333,82333,1.0,1.0
Mass-Training_P_00841_RIGHT_CC_1,ok,9,8,0.9998036878637033,99180,99180,1.0,1.0
Mass-Training_P_00847_LEFT_MLO_1,ok,18,17,0.9994406927124332,73712,73170,1.0074074074074073,0.9926470588235294
Mass-Training_P_00848_LEFT_MLO_1,ok,2,1,0.9999639093402627,37352,37352,1.0,1.0
Mass-Training_P_00848_LEFT_CC_1,ok,17,16,0.9995113011606598,101439,101439,1.0,1.0
Mass-Training_P_00859_LEFT_CC_1,ok,5,4,0.9997194163860831,75992,75992,1.0,1.0
Mass-Training_P_00845_RIGHT_CC_1,ok,6,5,0.9996546961325967,27864,27702,1.0058479532163742,0.9941860465116279
Mass-Training_P_00849_LEFT_CC_1,ok,29,28,0.9996701037904229,168824,168824,1.0,1.0
Mass-Training_P_00853_RIGHT_CC_1,ok,9,8,0.9996206085438956,41447,41447,1.0,1.0
Mass-Training_P_00849_LEFT_MLO_1,ok,24,23,0.9996129996129997,179740,179740,1.0,1.0
Mass-Training_P_00851_LEFT_CC_1,ok,5,4,0.9999108317171582,67952,67952,1.0,1.0
Mass-Training_P_00859_LEFT_MLO_1,ok,9,8,0.9997990096658079,92416,92112,1.0033003300330032,0.9967105263157895
Mass-Training_P_00851_LEFT_MLO_1,ok,6,5,0.9998412992303013,60836,60836,1.0,1.0
Mass-Training_P_00863_RIGHT_CC_1,ok,21,20,0.9998155099376281,237600,237600,1.0,1.0
Mass-Training_P_00865_RIGHT_MLO_2,ok,14,13,0.999792037641187,136152,135786,1.0026954177897573,0.9973118279569892
Mass-Training_P_00863_RIGHT_MLO_1,ok,27,26,0.9995424205950522,163348,163348,1.0,1.0
Mass-Training_P_00870_LEFT_MLO_1,ok,21,20,0.9995779619398404,81696,81104,1.0072992700729928,0.9927536231884058
Mass-Training_P_00865_RIGHT_MLO_1,ok,13,12,0.9996943181383975,90890,90890,1.0,1.0
Mass-Training_P_00869_LEFT_CC_1,ok,7,6,0.9992111231633961,55973,55973,1.0,1.0
Mass-Training_P_00869_LEFT_MLO_1,ok,8,7,0.9997745547456226,65268,65009,1.00398406374502,0.996031746031746
Mass-Training_P_00870_LEFT_CC_1,ok,18,17,0.9997711545796327,137180,137180,1.0,1.0
Mass-Training_P_00886_LEFT_MLO_1,ok,8,7,0.9998477595277162,85590,85590,1.0,1.0
Mass-Training_P_00891_RIGHT_CC_1,ok,16,15,0.9997255224875505,139482,139482,1.0,1.0
Mass-Training_P_00889_LEFT_CC_1,ok,6,5,0.9998985965766204,72000,72000,1.0,1.0
Mass-Training_P_00889_LEFT_MLO_1,ok,10,9,0.9997524560996364,101400,101400,1.0,1.0
Mass-Training_P_00884_LEFT_MLO_1,ok,11,10,0.9998093785741518,90650,90650,1.0,1.0
Mass-Training_P_00871_LEFT_MLO_1,ok,20,19,0.9998764231486307,320913,320913,1.0,1.0
Mass-Training_P_00871_LEFT_CC_1,ok,33,32,0.9997804420049111,267794,267794,1.0,1.0
Mass-Training_P_00881_LEFT_MLO_1,ok,7,6,0.9994225558566162,36445,36445,1.0,1.0
Mass-Training_P_00886_LEFT_CC_1,ok,13,12,0.999739384251859,90792,90792,1.0,1.0
Mass-Training_P_00881_LEFT_CC_1,ok,6,5,0.9994798777712762,22950,22800,1.006578947368421,0.9934640522875817
Mass-Training_P_00892_LEFT_CC_1,ok,1,0,1.0,108955,108955,1.0,1.0
Mass-Training_P_00891_RIGHT_MLO_1,ok,5,4,0.9999058838292733,95550,95550,1.0,1.0
Mass-Training_P_00892_LEFT_MLO_1,ok,18,17,0.9997815515538333,151125,151125,1.0,1.0
Mass-Training_P_00898_LEFT_CC_1,ok,10,9,0.999773098565983,67208,67208,1.0,1.0
Mass-Training_P_00900_LEFT_MLO_1,ok,20,19,0.99961269733071,102648,102648,1.0,1.0
Mass-Training_P_00901_RIGHT_MLO_1,ok,3,2,0.9999545253009857,133128,133128,1.0,1.0
Mass-Training_P_00894_RIGHT_MLO_1,ok,7,6,0.9998061723343312,74970,74340,1.0084745762711864,0.9915966386554622
Mass-Training_P_00901_RIGHT_CC_1,ok,3,2,0.9999829253925026,170000,170000,1.0,1.0
Mass-Training_P_00896_LEFT_CC_1,ok,20,19,0.9995334139254735,72898,72898,1.0,1.0
Mass-Training_P_00902_LEFT_CC_1,ok,65,64,0.999402614709464,177620,177620,1.0,1.0
Mass-Training_P_00911_LEFT_CC_1,ok,13,11,0.999601310691103,127086,127086,1.0,1.0
Mass-Training_P_00913_LEFT_CC_1,ok,11,9,0.999577194523043,99687,99687,1.0,1.0
Mass-Training_P_00903_LEFT_MLO_1,ok,32,31,0.9997934342314746,357445,357445,1.0,1.0
Mass-Training_P_00913_LEFT_MLO_1,ok,9,8,0.9998743402865041,134316,133952,1.002717391304348,0.997289972899729
Mass-Training_P_00902_LEFT_MLO_1,ok,10,9,0.9998678060525943,171395,171395,1.0,1.0
Mass-Training_P_00906_LEFT_MLO_1,ok,20,19,0.9995998953572472,95285,95285,1.0,1.0
Mass-Training_P_00914_LEFT_CC_2,ok,14,13,0.9995944849959448,76725,76725,1.0,1.0
Mass-Training_P_00914_LEFT_CC_3,ok,21,20,0.9993365914066473,73788,73216,1.0078125,0.9922480620155039
Mass-Training_P_00915_RIGHT_MLO_1,ok,7,6,0.9997212872242351,72358,72072,1.003968253968254,0.9960474308300395
Mass-Training_P_00915_RIGHT_CC_1,ok,5,4,0.9998415527827292,87016,87016,1.0,1.0
Mass-Training_P_00917_RIGHT_MLO_1,ok,2,1,0.999974910304338,64272,64272,1.0,1.0
Mass-Training_P_00906_LEFT_CC_1,ok,35,34,0.9996290371194733,194947,194947,1.0,1.0
Mass-Training_P_00914_LEFT_CC_1,ok,11,10,0.999499735153905,50806,50806,1.0,1.0
Mass-Training_P_00914_LEFT_MLO_2,ok,12,11,0.9997077874640822,61710,61710,1.0,1.0
Mass-Training_P_00914_LEFT_MLO_3,ok,18,16,0.9993857745383072,73164,73164,1.0,1.0
Mass-Training_P_00914_LEFT_MLO_1,ok,25,24,0.999147815308336,55125,55125,1.0,1.0
Mass-Training_P_00931_LEFT_CC_1,ok,2,1,0.999972628236711,52360,52360,1.0,1.0
Mass-Training_P_00920_RIGHT_CC_1,ok,17,16,0.9996718298766081,126650,126054,1.0047281323877069,0.9952941176470588
Mass-Training_P_00931_LEFT_MLO_1,ok,4,3,0.9997587163710943,50752,50508,1.0048309178743962,0.9951923076923077
Mass-Training_P_00929_LEFT_CC_1,ok,22,21,0.9996930466027482,181187,181187,1.0,1.0
Mass-Training_P_00927_LEFT_MLO_1,ok,5,4,0.9996831575612185,79756,79502,1.0031948881789137,0.9968152866242038
Mass-Training_P_00929_LEFT_MLO_1,ok,33,32,0.9995498459087918,137268,136530,1.0054054054054054,0.9946236559139785
Mass-Training_P_00927_LEFT_CC_1,ok,7,6,0.999729642046069,92300,92300,1.0,1.0
Mass-Training_P_00935_LEFT_CC_1,ok,12,11,0.9996722825520251,109430,109430,1.0,1.0
Mass-Training_P_00920_RIGHT_MLO_1,ok,6,5,0.9999073831097665,86640,86640,1.0,1.0
Mass-Training_P_00921_RIGHT_CC_1,ok,10,9,0.999878232376904,143600,143600,1.0,1.0
Mass-Training_P_00939_RIGHT_CC_1,ok,8,7,0.999692118226601,42735,42273,1.010928961748634,0.9891891891891892
Mass-Training_P_00952_RIGHT_CC_1,ok,25,24,0.9998073575649996,215973,215973,1.0,1.0
Mass-Training_P_00949_LEFT_CC_1,ok,7,6,0.9998070083537812,54522,54522,1.0,1.0
Mass-Training_P_00949_LEFT_MLO_1,ok,4,2,0.9994929317762754,97006,97006,1.0,1.0
Mass-Training_P_00939_RIGHT_MLO_1,ok,7,6,0.9996309963099631,33099,33099,1.0,1.0
Mass-Training_P_00935_LEFT_MLO_1,ok,18,17,0.9996615676187898,117120,117120,1.0,1.0
Mass-Training_P_00950_LEFT_CC_1,ok,8,7,0.9997644842204427,106500,106500,1.0,1.0
Mass-Training_P_00941_LEFT_MLO_1,ok,14,13,0.9996126233149114,55335,55335,1.0,1.0
Mass-Training_P_00952_RIGHT_MLO_1,ok,25,24,0.9996634403360954,150512,150512,1.0,1.0
Mass-Training_P_00958_LEFT_MLO_2,ok,1,0,1.0,395829,395829,1.0,1.0
Mass-Training_P_00958_LEFT_CC_2,ok,22,21,0.9997166003772147,139128,139128,1.0,1.0
Mass-Training_P_00972_LEFT_CC_1,ok,7,6,0.9994578476551911,21608,21608,1.0,1.0
Mass-Training_P_00959_RIGHT_MLO_1,ok,5,4,0.9998874797061613,92736,92736,1.0,1.0
Mass-Training_P_00968_LEFT_CC_1,ok,26,25,0.999704223269178,144326,144326,1.0,1.0
Mass-Training_P_00968_LEFT_MLO_1,ok,13,12,0.9997975240078676,115258,115258,1.0,1.0
Mass-Training_P_00970_LEFT_MLO_1,ok,4,3,0.999819949585884,31122,31122,1.0,1.0
Mass-Training_P_00963_LEFT_CC_1,ok,15,14,0.9998315413962245,168420,168420,1.0,1.0
Mass-Training_P_00963_LEFT_MLO_1,ok,20,19,0.9997064607978395,161090,161090,1.0,1.0
Mass-Training_P_00961_LEFT_MLO_1,ok,11,10,0.9998059604387577,129500,129500,1.0,1.0
Mass-Training_P_00976_LEFT_CC_1,ok,4,3,0.9999064896203479,92110,92110,1.0,1.0
Mass-Training_P_00976_LEFT_MLO_1,ok,6,4,0.9985274937944382,76245,74750,1.02,0.9803921568627451
Mass-Training_P_00984_RIGHT_MLO_1,ok,10,9,0.999933672607993,221910,221910,1.0,1.0
Mass-Training_P_00972_LEFT_MLO_1,ok,11,10,0.9993664011585808,35512,35512,1.0,1.0
Mass-Training_P_00988_LEFT_CC_1,ok,23,22,0.9994632313472893,92106,91805,1.0032786885245901,0.9967320261437909
Mass-Training_P_00984_RIGHT_CC_1,ok,15,14,0.9999180572827795,300960,300465,1.00164744645799,0.9983552631578947
Mass-Training_P_00978_RIGHT_MLO_1,ok,31,30,0.9997170446889737,373065,373065,1.0,1.0
Mass-Training_P_00982_RIGHT_MLO_1,ok,9,8,0.9998098642430695,80240,80240,1.0,1.0
Mass-Training_P_00978_RIGHT_CC_1,ok,16,14,0.999770154571051,214695,214110,1.0027322404371584,0.997275204359673
Mass-Training_P_00982_RIGHT_CC_1,ok,10,9,0.9996084337349398,56808,56545,1.0046511627906978,0.9953703703703703
Mass-Training_P_00997_LEFT_CC_1,ok,4,3,0.9999517001545595,94340,94340,1.0,1.0
Mass-Training_P_00996_RIGHT_CC_1,ok,25,24,0.9994787451475289,121056,120474,1.0048309178743962,0.9951923076923077
Mass-Training_P_00994_RIGHT_MLO_1,ok,9,8,0.9998088120274615,86528,86528,1.0,1.0
Mass-Training_P_00997_LEFT_MLO_1,ok,16,15,0.9999195602627698,329676,329676,1.0,1.0
Mass-Training_P_00995_LEFT_CC_1,ok,7,6,0.9999139760279865,167956,167956,1.0,1.0
Mass-Training_P_00999_LEFT_CC_1,ok,5,4,0.9998819048743763,48336,48336,1.0,1.0
Mass-Training_P_00990_RIGHT_CC_1,ok,72,69,0.9997867966192036,1089932,1089932,1.0,1.0
Mass-Training_P_00988_LEFT_MLO_1,ok,5,4,0.9998552073637398,87880,87880,1.0,1.0
Mass-Training_P_00990_RIGHT_MLO_1,ok,40,39,0.9998454468321332,482973,482973,1.0,1.0
Mass-Training_P_00995_LEFT_MLO_1,ok,6,5,0.9998621089063857,122244,122244,1.0,1.0
Mass-Training_P_01000_RIGHT_MLO_1,ok,39,38,0.9998047720225293,566748,566748,1.0,1.0
Mass-Training_P_01000_RIGHT_CC_1,ok,25,24,0.9998481858205557,587480,587480,1.0,1.0
Mass-Training_P_01018_RIGHT_MLO_1,ok,5,4,0.9996258485221017,31878,31878,1.0,1.0
Mass-Training_P_01008_RIGHT_CC_1,ok,9,8,0.9998218639708748,139500,138756,1.0053619302949062,0.9946666666666667
Mass-Training_P_01032_RIGHT_CC_1,ok,20,19,0.9998016581379666,172172,172172,1.0,1.0
Mass-Training_P_01008_RIGHT_MLO_1,ok,24,23,0.9997753266539819,236845,236845,1.0,1.0
Mass-Training_P_01009_RIGHT_CC_1,ok,15,14,0.9997187165975959,77841,77841,1.0,1.0
Mass-Training_P_01009_RIGHT_MLO_1,ok,7,6,0.9998813197246618,76728,76728,1.0,1.0
Mass-Training_P_01031_LEFT_CC_1,ok,13,12,0.9999146076220232,362520,362520,1.0,1.0
Mass-Training_P_00999_LEFT_MLO_1,ok,24,23,0.9995544630511599,106386,106386,1.0,1.0
Mass-Training_P_01035_RIGHT_MLO_1,ok,5,4,0.9998963929961665,112560,112560,1.0,1.0
Mass-Training_P_01035_RIGHT_CC_1,ok,9,7,0.9993420078630061,91840,91840,1.0,1.0
Mass-Training_P_01034_RIGHT_MLO_1,ok,5,4,0.9997482376636455,23275,23275,1.0,1.0
Mass-Training_P_01036_RIGHT_MLO_1,ok,40,39,0.9997236390237955,381696,381696,1.0,1.0
Mass-Training_P_01039_RIGHT_CC_3,ok,4,2,0.9995658329400661,75816,75816,1.0,1.0
Mass-Training_P_01039_LEFT_CC_1,ok,9,8,0.9998235467111067,90565,90565,1.0,1.0
Mass-Training_P_01034_RIGHT_CC_1,ok,3,2,0.999877077392074,60480,60480,1.0,1.0
Mass-Training_P_01039_RIGHT_CC_2,ok,5,4,0.9998567198395262,64236,64236,1.0,1.0
Mass-Training_P_01039_RIGHT_CC_4,ok,13,12,0.9994041412185312,62440,62440,1.0,1.0
Mass-Training_P_01039_RIGHT_CC_1,ok,15,14,0.9994090416625628,44099,43888,1.0048076923076923,0.9952153110047847
Mass-Training_P_01048_RIGHT_CC_1,ok,23,22,0.9995309781375293,101277,101277,1.0,1.0
Mass-Training_P_01039_RIGHT_MLO_3,ok,4,3,0.999715693707354,19710,19575,1.006896551724138,0.9931506849315068
Mass-Training_P_01039_RIGHT_MLO_1,ok,14,13,0.999598116890573,84048,84048,1.0,1.0
Mass-Training_P_01047_LEFT_CC_1,ok,13,12,0.9994095592359696,50561,50561,1.0,1.0
Mass-Training_P_01039_RIGHT_MLO_5,ok,20,19,0.9994122168467695,80460,80460,1.0,1.0
Mass-Training_P_01047_LEFT_MLO_1,ok,3,2,0.999795584627964,16256,16256,1.0,1.0
Mass-Training_P_01039_RIGHT_MLO_2,ok,28,27,0.9994180595519059,105915,105915,1.0,1.0
Mass-Training_P_01039_RIGHT_MLO_4,ok,8,7,0.9997954068845584,63440,63440,1.0,1.0
Mass-Training_P_01039_RIGHT_MLO_6,ok,17,16,0.9994933729918776,101655,101655,1.0,1.0
Mass-Training_P_01039_RIGHT_CC_6,ok,16,15,0.9993467008392382,62244,62244,1.0,1.0
Mass-Training_P_01062_RIGHT_CC_1,ok,2,1,0.9999570188257543,68019,68019,1.0,1.0
Mass-Training_P_01048_RIGHT_MLO_1,ok,3,2,0.9999753055932831,125388,125388,1.0,1.0
Mass-Training_P_01052_LEFT_CC_1,ok,9,8,0.9997148966500357,66006,66006,1.0,1.0
Mass-Training_P_01051_RIGHT_CC_1,ok,2,1,0.9999767138599106,72930,72930,1.0,1.0
Mass-Training_P_01052_LEFT_MLO_1,ok,19,18,0.9998035736915474,250996,250996,1.0,1.0
Mass-Training_P_01062_RIGHT_MLO_1,ok,13,12,0.9996644998951563,69250,69000,1.0036231884057971,0.9963898916967509
Mass-Training_P_01057_RIGHT_CC_1,ok,7,6,0.9997952226652372,131580,131580,1.0,1.0
Mass-Training_P_01057_RIGHT_MLO_1,ok,13,12,0.9997197963853733,97800,97800,1.0,1.0
Mass-Training_P_01054_RIGHT_MLO_1,ok,5,3,0.9981254824126145,33216,32640,1.0176470588235293,0.9826589595375722
Mass-Training_P_01051_RIGHT_MLO_1,ok,12,11,0.9997641578962885,97933,97933,1.0,1.0
Mass-Training_P_01070_LEFT_CC_1,ok,10,9,0.999750270540248,63888,63646,1.0038022813688212,0.9962121212121212
Mass-Training_P_01079_RIGHT_CC_1,ok,14,13,0.9995360308661572,61383,61383,1.0,1.0
Mass-Training_P_01076_RIGHT_MLO_1,ok,15,14,0.9997975000460227,165165,165165,1.0,1.0
Mass-Training_P_01070_LEFT_MLO_1,ok,9,8,0.9995775891862831,35893,35893,1.0,1.0
Mass-Training_P_01079_RIGHT_MLO_1,ok,8,7,0.9998252702850279,64602,64602,1.0,1.0
Mass-Training_P_01071_LEFT_MLO_1,ok,16,15,0.9994300099748255,71630,71630,1.0,1.0
Mass-Training_P_01071_LEFT_CC_1,ok,10,9,0.999505027874746,59392,59392,1.0,1.0
Mass-Training_P_01077_LEFT_CC_1,ok,20,19,0.9994901367839938,96410,96410,1.0,1.0
Mass-Training_P_01076_RIGHT_CC_1,ok,7,6,0.9998879489047006,152019,151620,1.0026315789473683,0.9973753280839895
Mass-Training_P_01082_RIGHT_MLO_1,ok,3,2,0.9999813556319974,157304,157304,1.0,1.0
Mass-Training_P_01084_LEFT_CC_1,ok,14,13,0.9997376901746234,158202,157828,1.0023696682464456,0.9976359338061466
Mass-Training_P_01083_RIGHT_MLO_1,ok,14,13,0.9995707233311869,56650,56650,1.0,1.0
Mass-Training_P_01093_LEFT_CC_1,ok,2,1,0.9998929404963278,65786,65786,1.0,1.0
Mass-Training_P_01097_LEFT_CC_1,ok,16,15,0.9996623842777689,77441,77441,1.0,1.0
Mass-Training_P_01084_LEFT_MLO_1,ok,15,14,0.9997830907162827,118818,118818,1.0,1.0
Mass-Training_P_01093_LEFT_MLO_1,ok,6,5,0.9997618686814019,71680,71680,1.0,1.0
Mass-Training_P_01086_LEFT_MLO_1,ok,15,14,0.9995629595351946,62230,62230,1.0,1.0
Mass-Training_P_01088_LEFT_MLO_1,ok,6,5,0.9999007591921798,103454,103454,1.0,1.0
Mass-Training_P_01097_LEFT_MLO_1,ok,11,10,0.9996351221037817,62451,62451,1.0,1.0
Mass-Training_P_01088_LEFT_CC_1,ok,8,7,0.999849070272881,103500,103500,1.0,1.0
Mass-Training_P_01103_RIGHT_CC_1,ok,19,18,0.9996069553186806,102030,102030,1.0,1.0
Mass-Training_P_01112_LEFT_MLO_1,ok,17,16,0.9994856722997796,63945,63700,1.0038461538461538,0.9961685823754789
Mass-Training_P_01112_LEFT_CC_1,ok,23,22,0.9995978687041319,112896,112560,1.0029850746268656,0.9970238095238095
Mass-Training_P_01109_LEFT_MLO_1,ok,2,1,0.9999758681435362,62238,62238,1.0,1.0
Mass-Training_P_01104_LEFT_MLO_1,ok,16,15,0.999653058864346,89375,89375,1.0,1.0
Mass-Training_P_01103_RIGHT_MLO_2,ok,14,13,0.999717613836922,87702,87702,1.0,1.0
Mass-Training_P_01103_RIGHT_CC_2,ok,9,8,0.9998280309544282,71815,71815,1.0,1.0
Mass-Training_P_01103_RIGHT_MLO_1,ok,10,9,0.9998120621903297,87615,87615,1.0,1.0
Mass-Training_P_01103_RIGHT_CC_3,ok,24,23,0.9996009467195068,105840,105840,1.0,1.0
Mass-Training_P_01103_RIGHT_MLO_3,ok,13,12,0.999582700428984,98592,98592,1.0,1.0
Mass-Training_P_01118_RIGHT_CC_1,ok,8,7,0.9996700486678215,60756,60756,1.0,1.0
Mass-Training_P_01115_RIGHT_MLO_1,ok,14,13,0.9998123338372518,162184,162184,1.0,1.0
Mass-Training_P_01115_RIGHT_CC_1,ok,10,9,0.9996352435762341,84010,83080,1.0111940298507462,0.988929889298893
Mass-Training_P_01120_LEFT_CC_1,ok,15,14,0.999852139540844,163885,163885,1.0,1.0
Mass-Training_P_01124_RIGHT_CC_1,ok,1,0,1.0,40803,40803,1.0,1.0
